kode_provinsi,nama_provinsi,indikator_upaya_kesehatan,tahun,nilai
63,"Prov. Kalimantan Selatan","Persen Desa UCI",2009,70.33
63,"Prov. Kalimantan Selatan","Persen Desa UCI",2010,70.33
63,"Prov. Kalimantan Selatan","Persen Desa UCI",2011,70.33
63,"Prov. Kalimantan Selatan","Persen Desa UCI",2012,70.33
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2000,8.09
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2001,6.17
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2002,9.8
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2003,7.87
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2004,7.2
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2005,6.9
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2006,8.2
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2007,7
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2008,6.1
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2009,5.74
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2010,5.74
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2011,5.74
63,"Prov. Kalimantan Selatan","Persen Drop out imunisasi",2012,5.74
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2000,89.47
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2001,91.14
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2002,90.02
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2003,88.88
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2004,87.41
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2005,87.5
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2006,84.1
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2007,90.3
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2008,88.1
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2009,90.23
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2010,90.23
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2011,90.23
63,"Prov. Kalimantan Selatan","Persen Imunisasi Campak",2012,90.23
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2000,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2001,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2002,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2003,89.53
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2004,63.98
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2005,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2006,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2007,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2008,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2009,81.64
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2010,81.64
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2011,81.64
63,"Prov. Kalimantan Selatan","Persen Kunjungan Bayi",2012,81.64
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2000,98.9
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2001,98.85
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2002,98.18
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2003,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2004,89.57
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2005,90.88
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2006,92.47
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2007,94.84
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2008,91.04
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2009,95.31
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2010,95.31
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2011,95.31
63,"Prov. Kalimantan Selatan","Persen Kunjungan K1",2012,95.31
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2000,78.78
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2001,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2002,85.84
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2003,80.93
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2004,72.49
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2005,74.63
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2006,74.04
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2007,78.58
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2008,77.91
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2009,83.59
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2010,83.59
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2011,83.59
63,"Prov. Kalimantan Selatan","Persen Kunjungan K4",2012,83.59
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2000,89.74
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2001,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2002,92.97
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2003,95.4
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2004,78.49
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2005,0
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2006,85.72
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2007,92.13
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2008,
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2009,93.25
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2010,93.25
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2011,93.25
63,"Prov. Kalimantan Selatan","Persen Kunjungan Neonatus KN1",2012,93.25
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2000,74.04
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2001,56.22
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2002,60.77
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2003,88.1
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2004,76.88
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2005,74.02
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2006,99.75
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2007,72.45
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2008,53.67
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2009,80.96
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2010,80.96
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2011,80.96
63,"Prov. Kalimantan Selatan","Persen Pemberian Fe3 Ibu Hamil",2012,80.96
63,"Prov. Kalimantan Selatan","Persen Salinakes",2000,89.74
63,"Prov. Kalimantan Selatan","Persen Salinakes",2001,48.41
63,"Prov. Kalimantan Selatan","Persen Salinakes",2002,78.77
63,"Prov. Kalimantan Selatan","Persen Salinakes",2003,82.88
63,"Prov. Kalimantan Selatan","Persen Salinakes",2004,80.9
63,"Prov. Kalimantan Selatan","Persen Salinakes",2005,80.9
63,"Prov. Kalimantan Selatan","Persen Salinakes",2006,79.67
63,"Prov. Kalimantan Selatan","Persen Salinakes",2007,83.48
63,"Prov. Kalimantan Selatan","Persen Salinakes",2008,82.13
63,"Prov. Kalimantan Selatan","Persen Salinakes",2009,85.08
63,"Prov. Kalimantan Selatan","Persen Salinakes",2010,85.08
63,"Prov. Kalimantan Selatan","Persen Salinakes",2011,85.08
63,"Prov. Kalimantan Selatan","Persen Salinakes",2012,85.08
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2000,0
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2001,39657
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2002,51534
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2003,5656
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2004,0
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2005,79361
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2006,99922
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2007,107649
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2008,117459
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2009,17.74
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2010,17.74
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2011,17.74
63,"Prov. Kalimantan Selatan","PersentasePeserta KB Baru",2012,17.74
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2000,3.3
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2001,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2002,33.2
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2003,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2004,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2005,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2006,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2007,12.4
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2008,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2009,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2010,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2011,0
63,"Prov. Kalimantan Selatan","Prevalensi BBLR per 100",2012,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2000,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2001,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2002,761295
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2003,761386
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2004,1239153
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2005,983172
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2006,1322867
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2007,1751609
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2008,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2009,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2010,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2011,0
64,"Prov. Kalimantan Timur","Jumlah Peserta JPK",2012,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2000,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2001,2.68
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2002,6.34
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2003,9.16
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2004,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2005,.1
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2006,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2007,6.2
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2008,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2009,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2010,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2011,0
64,"Prov. Kalimantan Timur","Persen Balita Gizi Buruk",2012,0
64,"Prov. Kalimantan Timur","Persen Desa UCI",2000,0
64,"Prov. Kalimantan Timur","Persen Desa UCI",2001,0
64,"Prov. Kalimantan Timur","Persen Desa UCI",2002,65.13
64,"Prov. Kalimantan Timur","Persen Desa UCI",2003,69.24
64,"Prov. Kalimantan Timur","Persen Desa UCI",2004,71.96
64,"Prov. Kalimantan Timur","Persen Desa UCI",2005,71.96
64,"Prov. Kalimantan Timur","Persen Desa UCI",2006,79.78
64,"Prov. Kalimantan Timur","Persen Desa UCI",2007,83.2
64,"Prov. Kalimantan Timur","Persen Desa UCI",2008,0
64,"Prov. Kalimantan Timur","Persen Desa UCI",2009,58.43
64,"Prov. Kalimantan Timur","Persen Desa UCI",2010,58.43
64,"Prov. Kalimantan Timur","Persen Desa UCI",2011,58.43
64,"Prov. Kalimantan Timur","Persen Desa UCI",2012,58.43
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2000,11.2
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2001,10.12
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2002,10.3
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2003,7.6
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2004,5.2
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2005,6.6
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2006,7.8
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2007,4.3
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2008,7.8
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2009,7.32
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2010,7.32
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2011,7.32
64,"Prov. Kalimantan Timur","Persen Drop out imunisasi",2012,7.32
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2000,80.58
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2001,54.21
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2002,88.2
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2003,89.46
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2004,86.76
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2005,87.2
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2006,87.2
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2007,91.7
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2008,88.9
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2009,88.08
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2010,88.08
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2011,88.08
64,"Prov. Kalimantan Timur","Persen Imunisasi Campak",2012,88.08
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2000,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2001,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2002,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2003,74.76
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2004,74.14
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2005,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2006,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2007,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2008,0
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2009,73.86
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2010,73.86
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2011,73.86
64,"Prov. Kalimantan Timur","Persen Kunjungan Bayi",2012,73.86
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2000,75.3
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2001,84.78
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2002,81.8
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2003,0
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2004,81.5
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2005,91.04
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2006,90.12
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2007,94.32
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2008,94.26
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2009,92.28
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2010,92.28
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2011,92.28
64,"Prov. Kalimantan Timur","Persen Kunjungan K1",2012,92.28
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2000,65.43
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2001,70.09
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2002,74.74
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2003,85.52
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2004,70.59
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2005,80.41
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2006,78.95
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2007,82.34
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2008,77.91
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2009,80.36
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2010,80.36
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2011,80.36
64,"Prov. Kalimantan Timur","Persen Kunjungan K4",2012,80.36
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2000,68.19
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2001,75.15
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2002,83.33
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2003,83.82
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2004,90.5
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2005,81.51
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2006,80.04
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2007,66.06
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2008,
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2009,83.6
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2010,83.6
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2011,83.6
64,"Prov. Kalimantan Timur","Persen Kunjungan Neonatus KN1",2012,83.6
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2000,93.1
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2001,26.6
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2002,73.09
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2003,56.12
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2004,68.08
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2005,71.41
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2006,76.64
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2007,55.74
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2008,45.14
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2009,54.28
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2010,54.28
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2011,54.28
64,"Prov. Kalimantan Timur","Persen Pemberian Fe3 Ibu Hamil",2012,54.28
64,"Prov. Kalimantan Timur","Persen Salinakes",2000,50
64,"Prov. Kalimantan Timur","Persen Salinakes",2001,61.65
64,"Prov. Kalimantan Timur","Persen Salinakes",2002,74.81
64,"Prov. Kalimantan Timur","Persen Salinakes",2003,69.96
64,"Prov. Kalimantan Timur","Persen Salinakes",2004,65.31
64,"Prov. Kalimantan Timur","Persen Salinakes",2005,73.26
64,"Prov. Kalimantan Timur","Persen Salinakes",2006,72.89
64,"Prov. Kalimantan Timur","Persen Salinakes",2007,75.34
64,"Prov. Kalimantan Timur","Persen Salinakes",2008,75.22
64,"Prov. Kalimantan Timur","Persen Salinakes",2009,80.23
64,"Prov. Kalimantan Timur","Persen Salinakes",2010,80.23
64,"Prov. Kalimantan Timur","Persen Salinakes",2011,80.23
64,"Prov. Kalimantan Timur","Persen Salinakes",2012,80.23
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2000,0
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2001,37641
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2002,43203
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2003,2618
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2004,0
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2005,55480
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2006,65160
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2007,61906
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2008,74674
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2009,15.25
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2010,15.25
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2011,15.25
64,"Prov. Kalimantan Timur","PersentasePeserta KB Baru",2012,15.25
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2000,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2001,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2002,.19
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2003,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2004,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2005,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2006,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2007,11.5
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2008,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2009,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2010,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2011,0
64,"Prov. Kalimantan Timur","Prevalensi BBLR per 100",2012,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2000,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2001,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2002,570226
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2003,570226
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2004,567388
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2005,1111965
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2006,1042273
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2007,830154
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2008,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2009,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2010,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2011,0
71,"Prov. Sulawesi Utara","Jumlah Peserta JPK",2012,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2000,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2001,6.84
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2002,6.93
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2003,9.9
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2004,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2005,.07
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2006,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2007,4.3
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2008,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2009,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2010,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2011,0
71,"Prov. Sulawesi Utara","Persen Balita Gizi Buruk",2012,0
71,"Prov. Sulawesi Utara","Persen Desa UCI",2000,0
71,"Prov. Sulawesi Utara","Persen Desa UCI",2001,0
71,"Prov. Sulawesi Utara","Persen Desa UCI",2002,84.17
71,"Prov. Sulawesi Utara","Persen Desa UCI",2003,71.35
71,"Prov. Sulawesi Utara","Persen Desa UCI",2004,69.28
71,"Prov. Sulawesi Utara","Persen Desa UCI",2005,80.97
71,"Prov. Sulawesi Utara","Persen Desa UCI",2006,76.86
71,"Prov. Sulawesi Utara","Persen Desa UCI",2007,0
71,"Prov. Sulawesi Utara","Persen Desa UCI",2008,0
71,"Prov. Sulawesi Utara","Persen Desa UCI",2009,70.96
71,"Prov. Sulawesi Utara","Persen Desa UCI",2010,70.96
